Job Role,Company Name,Location,Date Posted,Apply Link,Company Link,No. of Applicants,Company / Job Details,Source
Senior Data Analyst,AEGIS London,"London, England, United Kingdom",3 days ago,https://www.linkedin.com/jobs/view/4456924973,https://uk.linkedin.com/company/aegis-london,N/A,N/A,LinkedIn
Data Analyst,Chip – your wealth app,"London, England, United Kingdom",1 day ago,https://www.linkedin.com/jobs/view/4459818163,https://uk.linkedin.com/company/get-chip,N/A,N/A,LinkedIn
Data Analyst,Impellam Group,"London Area, United Kingdom",4 days ago,https://www.linkedin.com/jobs/view/4458742166,https://uk.linkedin.com/company/impellamgroup,N/A,N/A,LinkedIn
BI Analyst,easyJet,"Luton, England, United Kingdom",3 days ago,https://www.linkedin.com/jobs/view/4459166046,https://uk.linkedin.com/company/easyjet,N/A,N/A,LinkedIn
Associate Performance Analyst,HM Land Registry,"London, England, United Kingdom",1 day ago,https://www.linkedin.com/jobs/view/4458625673,https://uk.linkedin.com/company/land-registry,N/A,N/A,LinkedIn
Data Analyst,Ageas UK,"Reigate, England, United Kingdom",3 days ago,https://www.linkedin.com/jobs/view/4457610293,https://uk.linkedin.com/company/ageasuk,N/A,N/A,LinkedIn
Data Analyst,SearchWorks,"London Area, United Kingdom",1 day ago,https://www.linkedin.com/jobs/view/4460311812,https://uk.linkedin.com/company/searchworkslimited,N/A,N/A,LinkedIn
Senior Data Analyst - Content,9fin,"London, England, United Kingdom",1 day ago,https://www.linkedin.com/jobs/view/4431227458,https://uk.linkedin.com/company/9fin,N/A,N/A,LinkedIn
"Data & Forecasting Analyst (Supply Chain) – Transportation - £75,000 + Package – London (Hybrid)",Ventula Consulting,"London Area, United Kingdom",3 days ago,https://www.linkedin.com/jobs/view/4457917246,https://uk.linkedin.com/company/ventula-consulting,N/A,N/A,LinkedIn
Data & Insight Analyst,SportPursuit,"London Area, United Kingdom",22 hours ago,https://www.linkedin.com/jobs/view/4460335128,https://uk.linkedin.com/company/sportpursuit,N/A,N/A,LinkedIn
Reporting Analyst,Great Ormond Street Hospital Charity,"London, England, United Kingdom",1 day ago,https://www.linkedin.com/jobs/view/4458000527,https://uk.linkedin.com/company/great-ormond-street-hospital-charity,N/A,N/A,LinkedIn
Senior data analyst,bp,"Sunbury-On-Thames, England, United Kingdom",17 hours ago,https://www.linkedin.com/jobs/view/4458428117,https://uk.linkedin.com/company/bp,N/A,N/A,LinkedIn
Senior UK Data Analyst,Universal Music Group UK,"London, England, United Kingdom",3 days ago,https://www.linkedin.com/jobs/view/4278799725,https://uk.linkedin.com/company/universal-music-group-uk,N/A,N/A,LinkedIn
Data Analyst,Goodman Masson,"London Area, United Kingdom",3 days ago,https://www.linkedin.com/jobs/view/4457468615,https://uk.linkedin.com/company/goodman-masson,N/A,N/A,LinkedIn
Data Analyst,Sanderson,"London Area, United Kingdom",2 days ago,https://www.linkedin.com/jobs/view/4459318064,https://uk.linkedin.com/company/sandersonrecruitmentplc,N/A,N/A,LinkedIn
Data Analyst,CUBE,"London, England, United Kingdom",4 days ago,https://www.linkedin.com/jobs/view/4457457811,https://uk.linkedin.com/company/cube-global,N/A,N/A,LinkedIn
Digital Analyst,Talent,"London, England, United Kingdom",1 hour ago,https://www.linkedin.com/jobs/view/4452987626,https://uk.linkedin.com/company/talent,N/A,N/A,LinkedIn
Product Analyst,Harnham,"Greater London, England, United Kingdom",1 day ago,https://www.linkedin.com/jobs/view/4459698991,https://uk.linkedin.com/company/harnham,N/A,N/A,LinkedIn
Commercial Performance Analyst,IAG Cargo,"Hounslow, England, United Kingdom",2 days ago,https://www.linkedin.com/jobs/view/4457997114,https://uk.linkedin.com/company/iagcargo,N/A,N/A,LinkedIn
Graduate Pricing Analyst,Ageas UK,"Reigate, England, United Kingdom",2 days ago,https://www.linkedin.com/jobs/view/4457947965,https://uk.linkedin.com/company/ageasuk,N/A,N/A,LinkedIn
Business Intelligence Analyst,TUI,"Luton, England, United Kingdom",32 minutes ago,https://www.linkedin.com/jobs/view/4460801509,https://de.linkedin.com/company/tuigroup,N/A,N/A,LinkedIn
Data Analyst (Life Actuarial),Vitality,"London, England, United Kingdom",23 hours ago,https://www.linkedin.com/jobs/view/4449767036,https://uk.linkedin.com/company/vitalityuk,N/A,N/A,LinkedIn
Reporting and Analytics Analyst 2 - Government Resource Center,The Ohio State University,"Columbus, OH",30+ days ago,https://www.indeed.com/viewjob?jk=51a2396ea30b1ff2,N/A,N/A,"Beyond developing R-Shiny applications, responsibilities for the successful applicant are project-specific and may include combinations of the following:…",Indeed
Associate Data/ Metadata Analyst,OCLC,"Dublin, OH",18 days ago,https://www.indeed.com/viewjob?jk=333c0f4cd6c9be1f,N/A,N/A,Vendor Communication: Coordinate with external data providers and partner institutions regarding routine data specifications and quality issues.,Indeed
Data Analyst,Central Insurance Company,"Dublin, OH",30+ days ago,https://www.indeed.com/viewjob?jk=abb9fcc83d495266,N/A,N/A,"Partner with IT, data engineering, and other BI organizations to advance data & analytical capabilities throughout the enterprise.",Indeed
Data Analytics Specialist,State of Ohio - Public Safety,"Columbus, OH 43223",1 day ago,https://www.indeed.com/viewjob?jk=f6152620408eff8d,N/A,N/A,Identifies & validates data sets; Identifies missing or incomplete data & variables in the EMSIRS & OTR data; Analyzes relevant data to understand business…,Indeed
Operational Resilience Systems & Data Analyst - Analyst Sr.,AEP Service Corporation,"Columbus, OH 43215",Just posted,https://www.indeed.com/viewjob?jk=1019c2b64ca759da,N/A,N/A,"(Frequently: activity or condition exists from 1/3 to 2/3 of the time) to lift, carry, push, pull or otherwise move objects, including the human body.",Indeed
"Data Solutions Engineer, onsite | 1060925",Revel IT,"New Albany, OH",30+ days ago,https://www.indeed.com/viewjob?jk=b81517bee257bd5f,N/A,N/A,"Partner with data analysts and stakeholders to define source-to-target mappings, transformation rules, and ETL requirements.
M-F 8-5 No OT expected.",Indeed
Business Intelligence Analyst,"React Health Holdings, LLC","Dublin, OH 43017",8 days ago,https://www.indeed.com/viewjob?jk=eeceb7906c6106a1,N/A,N/A,"Design, build, and maintain ETL/ELT data pipelines to ensure reliable, timely, and accurate data delivery from source systems to the data warehouse or reporting…",Indeed
Healthcare Data & Analytics Consultant,"Brittany Wyche, LLC","Columbus, OH 43215",16 days ago,https://www.indeed.com/viewjob?jk=27c16ed17c224f45,N/A,N/A,"Analyze healthcare operational and process data.
Experience translating data into business recommendations.
Support data and systems-flow analysis.",Indeed
Palantir Foundry Data Engineer,Infosys,United States,24 days ago,https://www.indeed.com/viewjob?jk=3b2b6038f90fda1a,N/A,N/A,"Integrate multi-source data (SAP, Snowflake, MES, PLM) into a unified ontology-driven data model.
Ensure data quality, lineage, and auditability through built-…",Indeed
Senior Management Analyst - DoD Facilities Programs,"Golden Wolf, LLC",United States,9 days ago,https://www.indeed.com/viewjob?jk=669d1016cf1e3967,N/A,N/A,"Research and synthesize large volumes of facility program data into concise updates suitable for senior leader decision-making.
This is a remote position.",Indeed
Senior Data Analyst,EASE LOGISTICS SERVICES LLC,"Dublin, OH 43016",30+ days ago,https://www.indeed.com/viewjob?jk=048d0ab5680f684f,N/A,N/A,"Collaborate with data engineers to define data requirements, validate pipeline outputs, and ensure data quality upstream of reporting.",Indeed
Data Analyst,CapTech Consulting,"Columbus, OH",10 days ago,https://www.indeed.com/viewjob?jk=7f1f698284725984,N/A,N/A,"Implement data governance best practices by capturing data definitions, identifying data stewards, and data transformations through source-to-target mappings.",Indeed
Strategic Data Scientist,McKesson,"Columbus, OH",30+ days ago,https://www.indeed.com/viewjob?jk=9dd070f9304845ab,N/A,N/A,"5-7 years of experience in an analytics role in healthcare/Pharma industry preferred.
Experience with data mining, analysis, and providing insights.",Indeed
Principal Data Scientist - AI Trainer,DataAnnotation,"Columbus, OH",30+ days ago,https://www.indeed.com/viewjob?jk=4ece096574be705f,N/A,N/A,"Evaluate AI-generated quantitative work, including statistical analysis, predictive modeling, scientific reasoning, and data-driven insights, for technical…",Indeed
Senior Data Scientist - AI Trainer,DataAnnotation,Ohio,30+ days ago,https://www.indeed.com/viewjob?jk=6879ccfcf3f8c19e,N/A,N/A,"Evaluate AI-generated quantitative work, including statistical analysis, predictive modeling, scientific reasoning, and data-driven insights, for technical…",Indeed
Senior Azure Data Engineer - Databricks,Alchemy,United States,2 days ago,https://www.indeed.com/viewjob?jk=aabe2481c213ffb1,N/A,N/A,"Collaborate with data scientists, analysts, and software engineers to deliver high-performance data solutions.
Lakehouse Architecture: 5 years (Required).",Indeed
Procurement Data Analyst,Advanced Drainage Systems,"Hilliard, OH 43026",8 days ago,https://www.indeed.com/viewjob?jk=c287f8f16aa1dd84,N/A,N/A,"Design and implement scalable data integration solutions that connect business processes, systems, and external data sources while supporting future enterprise…",Indeed
Medical Billing Data Analyst,"North Central Mental Health Services, Inc.","Columbus, OH 43201",17 days ago,https://www.indeed.com/viewjob?jk=13bbaac751a57866,N/A,N/A,"Minimum of 5 years of demonstrated experience in medical billing, data entry and A/R analysis required.
Strong attention to detail with the ability to manage…",Indeed
Purchasing Analyst,Weidmann Electrical Technology Inc (Wicor),"Urbana, OH 43078",30+ days ago,https://www.indeed.com/viewjob?jk=c74fe4d54de57ab8,N/A,N/A,"Associates degree with 1 year of experience or 5 year of experience in procurement, supply chain management, or related field.",Indeed
DCY - Business Analyst 3/ BA3,Epitec,"Columbus, OH",29 days ago,https://www.indeed.com/viewjob?jk=342f626426ae20ad,N/A,N/A,The Business Analyst 3 is a senior-level role responsible for leading business analysis efforts supporting the modernization and full rewrite of enterprise .,Indeed
Economic Analyst - AI Trainer,DataAnnotation,"Columbus, OH",30+ days ago,https://www.indeed.com/viewjob?jk=9c621420d94b0d0c,N/A,N/A,"Evaluate AI-generated quantitative work, including statistical analysis, predictive modeling, scientific reasoning, and data-driven insights, for technical…",Indeed
Senior Quantitative Analyst - AI Trainer,DataAnnotation,Ohio,30+ days ago,https://www.indeed.com/viewjob?jk=6d562a5fe493f673,N/A,N/A,"Evaluate AI-generated quantitative work, including statistical analysis, predictive modeling, scientific reasoning, and data-driven insights, for technical…",Indeed
Senior Treasury Analyst,T&R Properties,"Dublin, OH 43017",Just posted,https://www.indeed.com/viewjob?jk=6320eff9a0151ebe,N/A,N/A,"Minimum of five (5) years of experience in treasury, accounting, finance, or a related role; or an active CPA designation with at least two (2) years of…",Indeed
Senior Financial Analyst - Financial Reporting,Lifestyle Communities,"Columbus, OH 43215",14 days ago,https://www.indeed.com/viewjob?jk=a521cd52953fd983,N/A,N/A,"3-5 combined years of public accounting and/or industry experience (public company preferred).
Manage reporting software and utilize software to produce…",Indeed
Lead Data and Analytics Developer – Customer Analytics,NiSource,"Columbus, OH 43215",3 days ago,https://www.indeed.com/viewjob?jk=bc8388962ebda890,N/A,N/A,"Experience as a data steward and knowledge of data governance.
5+ years of experience in fields related to data engineering, business intelligence (…",Indeed
Senior Data Solutions Analyst: Operational Data & Reporting team,Liberty Mutual,"Columbus, OH",4 days ago,https://www.indeed.com/viewjob?jk=9b1d9ad5019ee7de,N/A,N/A,"3-5 years experience in coding for data management, data warehousing, or other data environments, including, but not limited to, working in NoSQL implementation…",Indeed
Lead Data Visualization Designer,Central Ohio Transit Authority,"Columbus, OH 43215",4 days ago,https://www.indeed.com/viewjob?jk=5ee7322b6ee88c66,N/A,N/A,"Requires a Bachelor's Degree in Information Systems, Data Analytics, Computer Science, Business Administration, or a related field and five (5) years'…",Indeed
"Senior Data Analyst, Investment Professional",Nationwide,"Columbus, OH 43215",30+ days ago,https://www.indeed.com/viewjob?jk=0ba00a9cdf914d5c,N/A,N/A,Proven advanced SQL and data-modeling capability with experience building complex queries and robust analytical data models.,Indeed
Sr. Data Observability Analyst,Huntington Bank,"Columbus, OH",3 days ago,https://www.indeed.com/viewjob?jk=fbe7d813e3b920fa,N/A,N/A,"Monitor and improve data metrics.
Conduct complex data analysis and validation.
Develop and distribute advanced data reports.
2 years experience with SQL.",Indeed
Business Intelligence Senior Analyst,Huntington Bank,"Columbus, OH",10 days ago,https://www.indeed.com/viewjob?jk=31b5c828254824b8,N/A,N/A,"The senior analyst leverages data to gain key insight into business opportunities, and effectively presents these insights to business stakeholders.",Indeed
Digital Analyst,Sproutward,"Columbus, OH",30+ days ago,https://www.indeed.com/viewjob?jk=8af8b44947049ead,N/A,N/A,"Distill multitude of data sources through dynamic data visualization tools.
Onboard customer data pipelines for Sproutward’s data aggregation tool, DataHub.",Indeed
Sr. Digital Analyst,Sproutward,"Dublin, OH",30+ days ago,https://www.indeed.com/viewjob?jk=370905b56f43b665,N/A,N/A,"Distill multitude of data sources through dynamic data visualization tools.
Implement & enhance data collection and marketing automation tools.",Indeed
Data Management Operations Sr Analyst,Huntington Bank,"Columbus, OH",1 day ago,https://www.indeed.com/viewjob?jk=0274130dfc7a4a84,N/A,N/A,"Knowledge of data governance and data quality principles.
The Data Management Operations Senior Analyst plays a key role in ensuring the integrity and…",Indeed
Data Scientist II - Lead Population Health Analyst (PFK),Nationwide Children's Hospital,"Columbus, OH 43215",25 days ago,https://www.indeed.com/viewjob?jk=f50a523e79b3266f,N/A,N/A,"Some experience working with healthcare data, preferred.
Identifies patterns and trends in data to provide insights and recommendations.",Indeed
"Senior Specialist, Data Analytics - Category Planning",Cardinal Health,"Dublin, OH 43017",22 days ago,https://www.indeed.com/viewjob?jk=ff75f1f95d19d8e0,N/A,N/A,"Solid analytical problem-solving skills and a strict attention to detail and data hygiene.
1-3 years of experience in category management/category planning…",Indeed
Senior Investment Data & Reporting Analyst - Real Estate Investments,Nationwide,"Columbus, OH 43215",30+ days ago,https://www.indeed.com/viewjob?jk=cd26b4726f2a927f,N/A,N/A,"Experience in application of data acquisition and data wrangling.
Develop dashboards and data visualizations.
This role will primarily be focused on:",Indeed
Senior Data Product Analyst - Data Management Engineer III,Deloitte,"Columbus, OH 43215",7 days ago,https://www.indeed.com/viewjob?jk=4072dd1e7bd9b46a,N/A,N/A,"Mentor analysts and other delivery professionals on data product management, data analysis, data quality, governance, and stakeholder engagement.",Indeed
Senior Revenue Cycle Analyst,Madison County Hospital,"London, OH 43140",16 days ago,https://www.indeed.com/viewjob?jk=8042df430cb6a5f7,N/A,N/A,"Experience: Minimum 3-5 years of experience in CDM management, health information management, or hospital revenue integrity.
Paid time off and holidays.",Indeed
Data Steward,Encova Insurance,"Columbus, OH",30+ days ago,https://www.indeed.com/viewjob?jk=0a5555d39f0e40db,N/A,N/A,"This position will assist in system setups as well as data quality and record processing.
A four-year college degree is required; with a major in accounting,…",Indeed
Business Analyst,Cardinal Health,"Dublin, OH 43017",30+ days ago,https://www.indeed.com/viewjob?jk=469b60aa6ff4cf15,N/A,N/A,"Exposure to ERP, warehouse management systems, integrations, APIs, or data/reporting platforms.
This job family researches and documents relationships between…",Indeed
Senior IAM Information Security Analyst,Wells Fargo,"Columbus, OH 43215",Just posted,https://www.indeed.com/viewjob?jk=0d7c50ce60c92005,N/A,N/A,"Strong attention to detail, organization, and follow-through.
Analyze metrics and operational data to identify trends, monitor performance, and provide insights…",Indeed
IAM Senior Information Security Analyst,Wells Fargo,"Columbus, OH 43215",Just posted,https://www.indeed.com/viewjob?jk=732f17ff492c1073,N/A,N/A,"Strong attention to detail, organization, and follow-through.
Analyze metrics and operational data to identify trends, monitor performance, and provide insights…",Indeed
Health Services Policy Analyst (PN 20098779),State of Ohio - Health,"Columbus, OH 43228",Just posted,https://www.indeed.com/viewjob?jk=41552fac7f01c13c,N/A,N/A,"We are currently seeking a Health Services Policy Analyst to review data quality issues in birth and death data.
Why Work for the State of Ohio.",Indeed
Programmer Analyst,Battelle,"Columbus, OH 43201",11 days ago,https://www.indeed.com/viewjob?jk=3b721f7e0a13c5a3,N/A,N/A,"Strong understanding of enterprise application architecture, security, data modeling, governance, and platform best practices.",Indeed
Sr Data & Analytics Developer,NiSource,"Columbus, OH 43215",2 days ago,https://www.indeed.com/viewjob?jk=02b44dea756c8bea,N/A,N/A,"Experience as a data steward and knowledge of data governance.
Automates the monitoring of datasets for completeness and data quality.",Indeed
"Sales Analyst, Amazon - Minneapolis, MN, Columbus, OH, Bentonville, AR, or Cincinnati, OH",Abbott Laboratories,"Columbus, OH",9 days ago,https://www.indeed.com/viewjob?jk=840894716f4599cc,N/A,N/A,"Address and resolve data integrity, integration and system issues.
Provide sales analysis and data insights to assist in achieving eCommerce account quotas.",Indeed
Data Engineer,CVS Health,"Columbus, OH 43215",23 days ago,https://www.indeed.com/viewjob?jk=2428368179007e40,N/A,N/A,"Hands-on experience with dimensional data modeling, schema design, and data warehousing.
The Data Engineer will be responsible for delivering high quality…",Indeed
Business System Analyst,Vermeer Heartland,"Washington Court House, OH 43160",4 days ago,https://www.indeed.com/viewjob?jk=83fbd69ff43eb929,N/A,N/A,"Experience with data visualization tools preferred.
Promote data integrity, reporting accuracy, and continuous improvement.
Medical and life insurance plans.",Indeed
Google Data Specialist,Accenture,"Columbus, OH",30+ days ago,https://www.indeed.com/viewjob?jk=5348fb840051f93e,N/A,N/A,"Implement data ingestion patterns for batch and streaming data sources.
Minimum of 2 years of experience with SQL, data modeling, and building data pipelines.",Indeed
Systems Analyst - Digital Imaging,OhioHealth,"Columbus, OH 43202",22 days ago,https://www.indeed.com/viewjob?jk=be82dca8c7d8a05f,N/A,N/A,"Manage data integrity and security across systems.
Perform data analysis and generate reports as needed.
Experience with system integration and data migration…",Indeed
Functional System Analyst Sr,AEP Service Corporation,"Columbus, OH 43215",3 days ago,https://www.indeed.com/viewjob?jk=457519bdab16bb92,N/A,N/A,"(Frequently: activity or condition exists from 1/3 to 2/3 of the time) to lift, carry, push, pull or otherwise move objects, including the human body.",Indeed
Medical Economics Analyst,CVS Health,"Columbus, OH 43215",23 days ago,https://www.indeed.com/viewjob?jk=2a25802bcd0b9d09,N/A,N/A,"Experience with data governance, data stewardship, business requirements, or data management initiatives.
Translate business requirements into data solutions…",Indeed
Senior Data Engineer,Lower,"Columbus, OH",30+ days ago,https://www.indeed.com/viewjob?jk=295d5c0c3c32b524,N/A,N/A,"Partner with analysts and business stakeholders to understand data needs and translate them into reliable, scalable data solutions.",Indeed
"Consultant, Data Engineer | Databricks",Nationwide,"Columbus, OH 43215",7 days ago,https://www.indeed.com/viewjob?jk=87fd62c345b8469e,N/A,N/A,"Responsible for producing data building blocks, data models, and data flows for varying client demands such as dimensional data, standard and ad hoc reporting,…",Indeed
Business Systems Analyst & Testing Coordinato,Environmental Management Inc,"Plain City, OH 43064",4 days ago,https://www.indeed.com/viewjob?jk=40eef4c37d3634a5,N/A,N/A,"Working knowledge of APIs and integration concepts, data migration, reporting tools, and data-validation techniques.",Indeed
Data Exchange Engineer,Medical Mutual of Ohio,"Dublin, OH 43017",30+ days ago,https://www.indeed.com/viewjob?jk=faa9119731d42f84,N/A,N/A,"Plays a key role in many aspects of infrastructure engineering, including but not limited to: automation, capacity management, monitoring, scalability and…",Indeed
Systems Analyst - I,"AmNet Services, Inc.","Hilliard, OH",30+ days ago,https://www.indeed.com/viewjob?jk=003250a86547bda9,N/A,N/A,"Access and data warehouse preferred, SQL knowledge preferred.
In addition, the candidate must be detail orientated and meet the ability to perform repetitive…",Indeed
Accessibility Compliance Support Analyst - Intermittent (Software Development Specialist 1),State of Ohio - Medicaid,"Columbus, OH 43215",24 days ago,https://www.indeed.com/viewjob?jk=3bc857abe1f5bb79,N/A,N/A,"Extracting and managing data from files and databases for accessibility-related tasks.
Experience with data visualization software (e.g. Tableau, Power BI, Qlik…",Indeed
Pharmacy Program Optimization Analyst,AndHealth,"Columbus, OH 43215",16 days ago,https://www.indeed.com/viewjob?jk=5b3e7c77c151b0f4,N/A,N/A,"Nice to have: Experience with SQL for advanced data querying and analysis.
Mastery of Microsoft Excel and other analytics tools for advanced data manipulation,…",Indeed
QA Automation Analyst,Huntington Bank,"Columbus, OH",30+ days ago,https://www.indeed.com/viewjob?jk=6aba7c105e1b82d5,N/A,N/A,"Create and maintain test cases and test data using industry standard test automation tools.
Experience with Keyword, Modular and data driven framework,…",Indeed
