Job Role,Company Name,Location,Date Posted,Apply Link,Company Link,No. of Applicants,Company / Job Details,Source
Lead Generation Executive,Ip Courier And Logistics Private Limited,"CIDCO, Aurangabad, MH Region",2026-09-12,https://apna.co/job/aurangabad-mh-region/lead-generation-executive-903424322,https://secure.ipcourierja.com,Actively Hiring,"Company: Ip Courier And Logistics Private Limited | Location: CIDCO, Aurangabad, MH Region | Salary: ₹12,000 - ₹20,000 | Tags: Work from Office, Full Time, Min. 1 year, Basic English",Apna
Lead Generation Executive,Reliable Business Solutions,"Mulund West, Mumbai Metropolitan Region",2026-09-12,https://apna.co/job/mumbai-metropolitan-region/lead-generation-executive-334167434,https://www.reliable-usa.com,Actively Hiring,"Company: Reliable Business Solutions | Location: Mulund West, Mumbai Metropolitan Region | Salary: ₹12,000 - ₹16,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Lead Generation Executive,WebBoosters India,"Jawahar Nagar, Jalandhar",2026-09-12,https://apna.co/job/jalandhar/lead-generation-executive-452865952,https://webbooster.in,Actively Hiring,"Company: WebBoosters India | Location: Jawahar Nagar, Jalandhar | Salary: ₹20,000 - ₹40,000 | Tags: Work from Office, Full Time, Min. 5 years, Basic English",Apna
Lead Generation Executive,2Coms Consulting Pvt Ltd.,"Salt Lake City, Kolkata/Calcutta",2026-09-12,https://apna.co/job/kolkata-calcutta/lead-generation-executive-554495702,https://support.2coms.com,Actively Hiring,"Company: 2Coms Consulting Pvt Ltd. | Location: Salt Lake City, Kolkata/Calcutta | Salary: ₹12,000 - ₹14,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
Lead Generation Executive,Icici Lombard,"Vashi, Navi Mumbai",2026-09-12,https://apna.co/job/navi-mumbai/lead-generation-executive-809510230,https://www.icicilombard.co,Actively Hiring,"Company: Icici Lombard | Location: Vashi, Navi Mumbai | Salary: ₹12,500 - ₹19,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Lead Generation Executive,Liberty Hospitality,"Okhla Industrial Area, Delhi-NCR",2026-09-12,https://apna.co/job/delhi-ncr/lead-generation-executive-473486216,https://www.libertyhospitality.com,Actively Hiring,"Company: Liberty Hospitality | Location: Okhla Industrial Area, Delhi-NCR | Salary: ₹12,000 - ₹22,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
Lead Generation Executive,Vocal Connect,"Satellite, Ahmedabad",2026-09-12,https://apna.co/job/ahmedabad/lead-generation-executive-964074226,http://vocalconnect.com,Actively Hiring,"Company: Vocal Connect | Location: Satellite, Ahmedabad | Salary: ₹15,000 - ₹25,000 | Tags: Work from Office, Full Time, Min. 6 months, Basic English",Apna
Lead Generation Executive,Wealth Wave Research,"JP Nagar, Bengaluru/Bangalore Region",2026-09-12,https://apna.co/job/bengaluru-bangalore-region/lead-generation-executive-26129809,https://www.wealthwaveresearch.com,Actively Hiring,"Company: Wealth Wave Research | Location: JP Nagar, Bengaluru/Bangalore Region | Salary: ₹15,000 - ₹18,000 | Tags: Work from Office, Full Time, Freshers only, Basic English",Apna
Lead Generation Executive,Abbion Tech Media India Marketing And Advertising Private Limited,"Kharadi, Pune",2026-09-12,https://apna.co/job/pune/lead-generation-executive-636302707,https://abbiontechmedia.com,Actively Hiring,"Company: Abbion Tech Media India Marketing And Advertising Private Limited | Location: Kharadi, Pune | Salary: ₹15,000 - ₹40,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
Lead Generation Executive,Executive Corporate Cars Private Limited,"Kasarwadi, Pimpri-Chinchwad",2026-09-12,https://apna.co/job/pimpri-chinchwad/lead-generation-executive-256456060,https://corporatecarsllc.com,Actively Hiring,"Company: Executive Corporate Cars Private Limited | Location: Kasarwadi, Pimpri-Chinchwad | Salary: ₹20,000 - ₹40,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Lead Generation Executive,Myr Advance Solution Private Limited,"Gomti Nagar Vistar, Lucknow",2026-09-12,https://apna.co/job/lucknow/lead-generation-executive-31203022,https://www.myradvancesolution.com,Actively Hiring,"Company: Myr Advance Solution Private Limited | Location: Gomti Nagar Vistar, Lucknow | Salary: ₹18,000 - ₹20,000 | Tags: Work from Office, Full Time, Min. 6 months, Good (Intermediate / Advanced) English",Apna
Lead Generation Executive,Magical Balloons,"Borivali East, Mumbai/Bombay",2026-09-12,https://apna.co/job/mumbai-bombay/lead-generation-executive-831548036,https://magical-balloons.com,Actively Hiring,"Company: Magical Balloons | Location: Borivali East, Mumbai/Bombay | Salary: ₹15,000 - ₹23,000 | Tags: Work from Office, Full Time, Min. 1 year, Good (Intermediate / Advanced) English",Apna
Lead Generation Executive,Saras India Systems Private Limited,"Kothaguda, Hyderabad Region",2026-09-12,https://apna.co/job/hyderabad-region/lead-generation-executive-62743426,https://sarasindia.com,Actively Hiring,"Company: Saras India Systems Private Limited | Location: Kothaguda, Hyderabad Region | Salary: ₹17,000 - ₹20,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Lead Generation Executive,Go-Global Immigration Services Private Limited,"Janak Puri, New Delhi",2026-09-12,https://apna.co/job/new-delhi/lead-generation-executive-404474983,https://www.goglobal-immigration.com,Actively Hiring,"Company: Go-Global Immigration Services Private Limited | Location: Janak Puri, New Delhi | Salary: ₹10,000 - ₹40,000 | Tags: Work from Office, Full Time, Min. 1 year, Good (Intermediate / Advanced) English",Apna
Lead Generation Executive,Oneclick Insurance Web Aggregator,"Sector 57, Noida",2026-09-12,https://apna.co/job/noida/lead-generation-executive-98866556,https://www.oneclickinsurancewebaggregator.com,Actively Hiring,"Company: Oneclick Insurance Web Aggregator | Location: Sector 57, Noida | Salary: ₹12,000 - ₹20,000 | Tags: Work from Office, Full Time, Freshers only, Basic English",Apna
Lead Generation Executive,Goatpro Leads Private Limited,"Sector 63, Noida",2026-09-12,https://apna.co/job/noida/lead-generation-executive-391263132,https://goatleads.com,Actively Hiring,"Company: Goatpro Leads Private Limited | Location: Sector 63, Noida | Salary: ₹14,000 - ₹16,000 | Tags: Work from Office, Full Time, Night Shift, Any experience, Basic English",Apna
Lead Generation Specialist,SR Consultancy,Chennai,2026-09-12,https://apna.co/job/chennai/lead-generation-specialist-239639868,http://srconsultancy.net,Actively Hiring,"Company: SR Consultancy | Location: Chennai | Salary: ₹14,000 - ₹20,000 | Tags: Work from Office, Full Time, Night Shift, Any experience, Good (Intermediate / Advanced) English",Apna
Lead Generation Specialist,Helix Tech It Services Private Limited,"Ambli, Ahmedabad",2026-09-12,https://apna.co/job/ahmedabad/lead-generation-specialist-990502823,https://helixtechconsulting.com,Actively Hiring,"Company: Helix Tech It Services Private Limited | Location: Ambli, Ahmedabad | Salary: ₹25,000 - ₹45,000 | Tags: Work from Office, Full Time, Night Shift, Min. 6 months, Good (Intermediate / Advanced) English",Apna
Lead Generation Executive,Kavita Corporation,"Adarsh Nagar, Jaipur",2026-09-12,https://apna.co/job/jaipur/lead-generation-executive-456671222,https://www.kavitareader.com,Actively Hiring,"Company: Kavita Corporation | Location: Adarsh Nagar, Jaipur | Salary: ₹10,000 - ₹14,000 | Tags: Work from Office, Full Time, Min. 1 year, Basic English",Apna
International Lead Generation Executive,Apex Match Consortium India Pvt Ltd,"Iyer Bungalow, Madurai",2026-09-12,https://apna.co/job/madurai/international-lead-generation-executive-833634307,https://www.apexmatch.com,Actively Hiring,"Company: Apex Match Consortium India Pvt Ltd | Location: Iyer Bungalow, Madurai | Salary: ₹25,000 - ₹50,000 | Tags: Work from Office, Full Time, Min. 1 year, Good (Intermediate / Advanced) English",Apna
Lead Generation Specialist,Richharbor Llp,"Chhatarpur, New Delhi",2026-09-12,https://apna.co/job/new-delhi/lead-generation-specialist-259751344,https://hellointern.in,Actively Hiring,"Company: Richharbor Llp | Location: Chhatarpur, New Delhi | Salary: ₹15,000 - ₹20,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
Lead Generation Executive,ITG Telematics Private Limited,"Najafgarh Road Industrial Area, New Delhi",2026-09-12,https://apna.co/job/new-delhi/lead-generation-executive-960079129,https://prod.itgcomm.com,Actively Hiring,"Company: ITG Telematics Private Limited | Location: Najafgarh Road Industrial Area, New Delhi | Salary: ₹16,000 - ₹25,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Lead Generation Executive,Echopeak Solutions,Udupi,2026-09-12,https://apna.co/job/udupi/lead-generation-executive-483760907,https://echopeaksolutions.in,Actively Hiring,"Company: Echopeak Solutions | Location: Udupi | Salary: ₹18,000 - ₹35,000 | Tags: Work from Office, Full Time, Night Shift, Any experience, Good (Intermediate / Advanced) English",Apna
Lead Generation Specialist,Nivashan Infra Private Limited,"Nagarabhavi, Bengaluru/Bangalore",2026-09-12,https://apna.co/job/bengaluru-bangalore/lead-generation-specialist-248975956,https://nivashan.com,Actively Hiring,"Company: Nivashan Infra Private Limited | Location: Nagarabhavi, Bengaluru/Bangalore | Salary: ₹30,000 - ₹50,000 | Tags: Work from Office, Full Time, Min. 5 years, Good (Intermediate / Advanced) English",Apna
Lead Generation Specialist,Tide Platform Private Limited,New Delhi,2026-09-12,https://apna.co/job/new-delhi/business-development-specialist-outbound-internati-1680097315,https://www.tide.co,Actively Hiring,"Company: Tide Platform Private Limited | Location: New Delhi | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 2 years",Apna
Lead Generation Executive,Genesis Homes,"Sanjeevani Nagar, Bengaluru/Bangalore",2026-09-12,https://apna.co/job/bengaluru-bangalore/lead-generation-executive-945699796,https://www.genesishomes.com,Actively Hiring,"Company: Genesis Homes | Location: Sanjeevani Nagar, Bengaluru/Bangalore | Salary: ₹16,000 - ₹19,000 | Tags: Work from Office, Full Time, Any experience, No English Required",Apna
Telecaller / Lead Generation Executive,Cian Vision Technologies Private Limited,"Goregaon West, Mumbai/Bombay",2026-09-12,https://apna.co/job/mumbai-bombay/telecaller-lead-generation-executive-511994861,https://www.visiontechusa.com,Actively Hiring,"Company: Cian Vision Technologies Private Limited | Location: Goregaon West, Mumbai/Bombay | Salary: ₹15,000 - ₹18,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
Lead Generation Specialist,Placepanth Rosorsa Llp,"Ramdev Nagar, Ahmedabad",2026-09-12,https://apna.co/job/ahmedabad/lead-generation-specialist-828317948,https://www.placepanthrosorsallp.com,Actively Hiring,"Company: Placepanth Rosorsa Llp | Location: Ramdev Nagar, Ahmedabad | Salary: ₹12,000 - ₹15,000 | Tags: Work from Office, Full Time, Night Shift, Any experience, Good (Intermediate / Advanced) English",Apna
Lead Management Associate,Lokal Entrepreneurs Empowerment,Bengaluru/Bangalore,2026-09-12,https://apna.co/job/bengaluru/lead-management-associate-telugu-astrolokal-1484132728,https://www.lokalcompany.in,Actively Hiring,"Company: Lokal Entrepreneurs Empowerment | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 1 year",Apna
Lead Generation Specialist,Kioski Technologies Private Limited,"Sivanchetti Gardens, Bengaluru/Bangalore",2026-09-12,https://apna.co/job/bengaluru-bangalore/lead-generation-specialist-943901686,https://www.kioski.com,Actively Hiring,"Company: Kioski Technologies Private Limited | Location: Sivanchetti Gardens, Bengaluru/Bangalore | Salary: ₹21,000 - ₹26,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
Lead Management Associate,Lokal Entrepreneurs Empowerment,Bengaluru/Bangalore,2026-09-12,https://apna.co/job/bengaluru/lead-management-associate-malayalam-astrolokal-1110039603,https://www.lokalcompany.in,Actively Hiring,"Company: Lokal Entrepreneurs Empowerment | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 1 year",Apna
Demand Generation Executive,UG Consultancy and Careers,"Kondapur, Hyderabad",2026-09-12,https://apna.co/job/hyderabad/demand-generation-executive-606998570,https://careers.un.org,Actively Hiring,"Company: UG Consultancy and Careers | Location: Kondapur, Hyderabad | Salary: ₹25,000 - ₹28,000 | Tags: Work from Office, Full Time, Night Shift, Any experience, Good (Intermediate / Advanced) English",Apna
Lead Generation Specialist,Data Prodocs Digital Solutions (OPC) Private Limited,"BTM Layout, Bengaluru/Bangalore",2026-09-12,https://apna.co/job/bengaluru-bangalore/lead-generation-specialist-872970930,https://dataprodocsdigital.com,Actively Hiring,"Company: Data Prodocs Digital Solutions (OPC) Private Limited | Location: BTM Layout, Bengaluru/Bangalore | Salary: ₹13,000 - ₹15,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Digital Marketing And Lead Generation Executive,Automated Outsourcing Private Limited,"Adajan Gam, Surat",2026-09-12,https://apna.co/job/surat/digital-marketing-and-lead-generation-executive-781681558,https://www.bruntwork.co,Actively Hiring,"Company: Automated Outsourcing Private Limited | Location: Adajan Gam, Surat | Salary: ₹20,000 - ₹40,000 | Tags: Work from Office, Full Time, Min. 1 year, Good (Intermediate / Advanced) English",Apna
Lead Generation Supervisor,Airbnb India Private Limited,Gurgaon/Gurugram,2026-09-12,https://apna.co/job/gurgaon/supervisor-hosting-1342101627,https://www.airbnb.com,Actively Hiring,"Company: Airbnb India Private Limited | Location: Gurgaon/Gurugram | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 5 years",Apna
Real Estate Telecaller & Lead Generation Executive,Amar Realty Group Of India,"Phursungi, Pune",2026-09-12,https://apna.co/job/pune/real-estate-telecaller-lead-generation-executive-861607575,https://www.amarrealtyof.com,Actively Hiring,"Company: Amar Realty Group Of India | Location: Phursungi, Pune | Salary: ₹10,000 - ₹12,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Lead Management Executive,Quess Corp Limited,Hyderabad,2026-09-12,https://apna.co/job/hyderabad/executive-lead-management-1523104124,https://www.quess.io,Actively Hiring,"Company: Quess Corp Limited | Location: Hyderabad | Salary: Not disclosed | Tags: Work from Office, Full Time, Any experience",Apna
"Business Development Executive (BDE), Lead Generation",Data Entry in India,"Vastral, Ahmedabad Region",2026-09-12,https://apna.co/job/ahmedabad-region/business-development-executive-bde-lead-generation-77273010,https://www.dataentryindia.co.in,Actively Hiring,"Company: Data Entry in India | Location: Vastral, Ahmedabad Region | Salary: ₹18,000 - ₹25,000 | Tags: Work from Office, Full Time, Night Shift, Min. 2 years, Good (Intermediate / Advanced) English",Apna
Lead Generation / Qualification Agent,Gicori Chempaste Private Limited,"Rasta Peth, Pune",2026-09-12,https://apna.co/job/pune/lead-generation-qualification-agent-616325707,https://www.chempaste.com,Actively Hiring,"Company: Gicori Chempaste Private Limited | Location: Rasta Peth, Pune | Salary: ₹20,000 - ₹25,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Telecaller / Lead Qualification Executive,Jeti Digital - SHREEL,"Jivan Vihar, Raipur",2026-09-12,https://apna.co/job/raipur/telecaller-lead-qualification-executive-926302419,https://www.jetidigitalshreel.com,Actively Hiring,"Company: Jeti Digital - SHREEL | Location: Jivan Vihar, Raipur | Salary: ₹10,000 - ₹15,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Lead Executive,Lomnith Capital Solution India Private Limited,"Pune Cantonment, Pune Region",2026-09-12,https://apna.co/job/pune-region/lead-executive-636747394,https://www.lomnithcapitalsolution.com,Actively Hiring,"Company: Lomnith Capital Solution India Private Limited | Location: Pune Cantonment, Pune Region | Salary: ₹15,000 - ₹20,000 | Tags: Work from Office, Full Time, Any experience, No English Required",Apna
Export Sales & Lead Generation Executive,Starwave Enterprises,"Sector 132, Noida",2026-09-12,https://apna.co/job/noida/export-sales-lead-generation-executive-607180062,https://starwave.global,Actively Hiring,"Company: Starwave Enterprises | Location: Sector 132, Noida | Salary: ₹20,000 - ₹50,000 | Tags: Work from Office, Full Time, Min. 2 years, Basic English",Apna
Real Estate Lead Generation Executive,Sapient Realty Solutions,"Sector 47, Gurgaon/Gurugram",2026-09-12,https://apna.co/job/gurgaon-gurugram/real-estate-lead-generation-executive-511588167,https://www.sapientrealty.com,Actively Hiring,"Company: Sapient Realty Solutions | Location: Sector 47, Gurgaon/Gurugram | Salary: ₹15,000 - ₹80,000 | Tags: Work from Office, Full Time, Min. 6 months, Good (Intermediate / Advanced) English",Apna
Lead Management Analyst,TE Connectivity India Pvt Ltd,Bengaluru/Bangalore,2026-09-12,https://apna.co/job/bengaluru/lead-management-analyst-digital-platform-and-opera-1799218465,https://www.teconnectivity.com,Actively Hiring,"Company: TE Connectivity India Pvt Ltd | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 3 years",Apna
Lead Generation Executive,Platinumone Business Services Limited,"Thane West, Thane",2026-09-12,https://apna.co/job/thane/lead-generation-executive-853906237,https://platinumone.in,Actively Hiring,"Company: Platinumone Business Services Limited | Location: Thane West, Thane | Salary: ₹15,000 - ₹17,000 | Tags: Work from Office, Full Time, Min. 6 months, No English Required",Apna
Telecaller / Lead Generation Executive,Anunai Engineering,"Gandhi Bagh, Nagpur",2026-09-12,https://apna.co/job/nagpur/telecaller-lead-generation-executive-739245141,https://www.anunaiengineering.com,Actively Hiring,"Company: Anunai Engineering | Location: Gandhi Bagh, Nagpur | Salary: ₹10,000 - ₹12,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Lead Analytics Consultant,Wells Fargo India Solutions Pvt Ltd,Hyderabad,2026-09-12,https://apna.co/job/hyderabad/lead-analytics-consultant-ai-ml-1183309586,https://www.wellsfargo.com,Actively Hiring,"Company: Wells Fargo India Solutions Pvt Ltd | Location: Hyderabad | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 5 years",Apna
Affluent Propositions Lead,Kotak Mahindra Bank Limited,Mumbai/Bombay,2026-09-12,https://apna.co/job/mumbai/affluent-proposition-lead-ho-and-support-branch-pr-1593193386,https://www.kotak.bank.in,Actively Hiring,"Company: Kotak Mahindra Bank Limited | Location: Mumbai/Bombay | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 12 years",Apna
International-Business Development Executive (BDE),S-Ancial Technologies Private Limited,"Lower Parel, Mumbai/Bombay",2026-09-12,https://apna.co/job/mumbai-bombay/international-business-development-executive-bde-598690712,https://s-ancial.com,Actively Hiring,"Company: S-Ancial Technologies Private Limited | Location: Lower Parel, Mumbai/Bombay | Salary: ₹20,000 - ₹40,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
Business Development Executive (BDE),Appexigo Technologies Private Limited,"Sector 4, Noida",2026-09-12,https://apna.co/job/noida/business-development-executive-bde-85157823,https://appexigotech.in,Actively Hiring,"Company: Appexigo Technologies Private Limited | Location: Sector 4, Noida | Salary: ₹15,000 - ₹25,000 | Tags: Work from Office, Full Time, Any experience, Good (Intermediate / Advanced) English",Apna
Business Development Executive (BDE),Mystic Capital Financial Services Private Limited,"HC Mathur Lane, New Delhi",2026-09-12,https://apna.co/job/new-delhi/business-development-executive-bde-34355875,https://mysticcapital.com,Actively Hiring,"Company: Mystic Capital Financial Services Private Limited | Location: HC Mathur Lane, New Delhi | Salary: ₹15,000 - ₹25,000 | Tags: Work from Office, Full Time, Min. 6 months, Basic English",Apna
Business Development Executive (BDE),Digiworld Solution,"Sector 3, Noida",2026-09-12,https://apna.co/job/noida/business-development-executive-bde-65816191,https://digiworld-solutions.com,Actively Hiring,"Company: Digiworld Solution | Location: Sector 3, Noida | Salary: ₹18,000 - ₹35,000 | Tags: Work from Office, Full Time, Min. 1 year, Basic English",Apna
Inside Sales - Lead Conversion Specialist,Y-Axis Solutions Private Limited,"Bangalore City Municipal Corporation Layout, Bengaluru/Bangalore Region",2026-09-12,https://apna.co/job/bengaluru-bangalore-region/inside-sales-lead-conversion-specialist-512251614,https://www.y-axis.com,Actively Hiring,"Company: Y-Axis Solutions Private Limited | Location: Bangalore City Municipal Corporation Layout, Bengaluru/Bangalore Region | Salary: ₹25,000 - ₹45,000 | Tags: Work from Office, Full Time, Min. 2 years, Good (Intermediate / Advanced) English",Apna
Sales/Lead Generation (Outbound),Iccs Technology Private Limited,"Ghansoli, Navi Mumbai",2026-09-12,https://apna.co/job/navi-mumbai/sales-lead-generation-outbound-514237221,https://www.iccstechnology.com,Actively Hiring,"Company: Iccs Technology Private Limited | Location: Ghansoli, Navi Mumbai | Salary: ₹15,000 - ₹27,000 | Tags: Work from Office, Full Time, Min. 6 months, Basic English",Apna
Manager - Corporate Outreach & Lead Generation,Wealocity,"Guttala Begumpet, Hyderabad",2026-09-12,https://apna.co/job/hyderabad/manager-corporate-outreach-lead-generation-727184442,https://wealocity.com,Actively Hiring,"Company: Wealocity | Location: Guttala Begumpet, Hyderabad | Salary: ₹25,000 - ₹50,000 | Tags: Work from Office, Full Time, Min. 2 years, Good (Intermediate / Advanced) English",Apna
Travel Executive – International Sales & Lead Generation,Voice and Communication Solution,Visakhapatnam,2026-09-12,https://apna.co/job/visakhapatnam/travel-executive-international-sales-lead-generati-144571946,https://www.voiceandcommunicationsolution.com,Actively Hiring,"Company: Voice and Communication Solution | Location: Visakhapatnam | Salary: ₹9,000 - ₹12,000 | Tags: Work from Office, Full Time, Any experience, Basic English",Apna
Business Development Executive (BDE),Ardent Philanthropic Solutions Private Limited,"Sector 6, Noida",2026-09-12,https://apna.co/job/noida/business-development-executive-bde-859348196,https://ardentcares.com,Actively Hiring,"Company: Ardent Philanthropic Solutions Private Limited | Location: Sector 6, Noida | Salary: ₹15,000 - ₹22,000 | Tags: Work from Office, Full Time, Freshers only, No English Required",Apna
Business Development Executive,Wemee Store,"Budhwar Peth, Pune Region",2026-09-12,https://apna.co/job/pune-region/business-development-executive-263135620,https://www.wemeestore.com,Actively Hiring,"Company: Wemee Store | Location: Budhwar Peth, Pune Region | Salary: ₹15,000 - ₹25,000 | Tags: Work from Office, Full Time, Min. 6 months, Basic English",Apna
Call Center Executive,M/s Agrawal Pharma,"Transport Nagar, Lucknow",2026-09-12,https://apna.co/job/lucknow/call-center-executive-700805138,https://ampl2014.co.in,Actively Hiring,"Company: M/s Agrawal Pharma | Location: Transport Nagar, Lucknow | Salary: ₹14,454 - ₹18,185 | Tags: Work from Office, Full Time, Min. 1 year, Basic English",Apna
International Sales Executive,Xeloria Business Services Private Limited,"Sector 59, Noida",2026-09-12,https://apna.co/job/noida/international-sales-executive-276657735,https://xeloriabusiness.com,Actively Hiring,"Company: Xeloria Business Services Private Limited | Location: Sector 59, Noida | Salary: ₹20,000 - ₹60,000 | Tags: Work from Office, Full Time, Night Shift, Any experience, Good (Intermediate / Advanced) English",Apna
Business Development Executive (BDE),Silo Granites India Private Limited,"Ramalingeswara Nagar, Vijayawada",2026-09-12,https://apna.co/job/vijayawada/business-development-executive-bde-826534858,https://granitecolor.com,Actively Hiring,"Company: Silo Granites India Private Limited | Location: Ramalingeswara Nagar, Vijayawada | Salary: ₹20,000 - ₹35,000 | Tags: Work from Office, Full Time, Min. 1 year, Good (Intermediate / Advanced) English",Apna
Sr. Hub Lead/ Hub Lead,Fresh to home,"Sector 99, Gurgaon/Gurugram",2026-09-12,https://apna.co/job/gurgaon-gurugram/sr-hub-lead-hub-lead-27506574,https://www.freshtohome.com,Actively Hiring,"Company: Fresh to home | Location: Sector 99, Gurgaon/Gurugram | Salary: ₹25,000 - ₹35,000 | Tags: Work from Office, Full Time, Min. 2 years, Basic English",Apna
Demand Generation Sales Executive,Fractal Analytics Private Limited,Bengaluru/Bangalore,2026-09-12,https://apna.co/job/bengaluru/sales-executive-1787301946,https://www.fractalanalytics.com,Actively Hiring,"Company: Fractal Analytics Private Limited | Location: Bengaluru/Bangalore | Salary: Not disclosed | Tags: Work from Office, Full Time, Min. 4 years",Apna
