Job Role,Company Name,Location,Date Posted,Apply Link,Company Link,No. of Applicants,Company / Job Details,Source
Data Analyst - Drive Data-Driven Insights & Solutions,SDG Group UK,Milton Keynes,14 days+,https://www.jobleads.com/gb/job/data-analyst-drive-data-driven-insights-solutions--milton-keynes--ea15eae27d157e9a0b58530b7324b64bc,N/A,N/A,"Work Setting: On-site | Salary: GBP 29,000 - 42,000",JobLeads
Data Analyst – Data Transition,Tech Contracts Online,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst-data-transition--greater-london--e4d0d2936bdb887a5c3c3097a2ad2fa3d,N/A,N/A,"Work Setting: On-site | Salary: GBP 45,000 - 65,000",JobLeads
Data Analyst (Banking Domain),Natobotics,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst-banking-domain--greater-london--e1b92a94688b0062aaf289ec0682d2f01,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 50,000 - 70,000",JobLeads
"Data Insights Analyst | Dashboards, BI & Automation",SPG Resourcing,Leeds,5 days ago,https://www.jobleads.com/gb/job/data-insights-analyst-dashboards-bi-automation--leeds--e19c2156305b9481d522ba8b703039cfa,N/A,N/A,"Work Setting: On-site | Salary: GBP 34,000 - 52,000",JobLeads
Data Analyst — Build Dashboards and Tell Data Stories,Academy Education Network Ltd,Manchester,14 days+,https://www.jobleads.com/gb/job/data-analyst-build-dashboards-and-tell-data-stories--manchester--e41c4df828a447da08f4116d7db1ce45f,N/A,N/A,"Work Setting: On-site | Salary: GBP 32,000 - 65,000",JobLeads
Data Operations Analyst II - Insights-Driven Dashboards,0026 Checkout Technology Ltd,Greater London,14 days+,https://www.jobleads.com/gb/job/data-operations-analyst-ii-insights-driven-dashboards--greater-london--e123eca98f33fd3f2678235e3f829950b,N/A,N/A,"Work Setting: On-site | Salary: GBP 45,000 - 65,000",JobLeads
Data Analyst (Business & IT Projects) Devi Technologies,Devitechs,Birmingham,14 days+,https://www.jobleads.com/gb/job/data-analyst-business-it-projects-devi-technologies--birmingham--e136f517748052370f2e27dbe7b6e40fd,N/A,N/A,"Work Setting: On-site | Salary: GBP 30,000 - 40,000",JobLeads
Data Analyst – SQL & Transformation Program,CBC Recruitment Solutions,England,14 days+,https://www.jobleads.com/gb/job/data-analyst-sql-transformation-program--england--e36b9887bddc5a9b6cbecb5d70224f3b0,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 35,000 - 55,000",JobLeads
"Data Analyst — Remote, Flexible Hours & Dashboards",RDX Sports,Manchester,14 days+,https://www.jobleads.com/gb/job/data-analyst-remote-flexible-hours-dashboards--manchester--e62c7cb03e992f47f512d66743a46947d,N/A,N/A,"Work Setting: On-site | Salary: GBP 30,000 - 50,000",JobLeads
Data Analyst: Insights & Dashboards for Decisions,AWTG Ltd.,West Midlands,14 days+,https://www.jobleads.com/gb/job/data-analyst-insights-dashboards-for-decisions--west-midlands--ebdae0e9146618acbce76d6fd823da18b,N/A,N/A,"Work Setting: On-site | Salary: GBP 42,000 - 64,000",JobLeads
Data Insights Analyst — Drive impact with data & KPIs,Opencast,B Corp™,14 days+,https://www.jobleads.com/gb/job/data-insights-analyst-drive-impact-with-data-kpis--newcastle-upon-tyne--e21140a553f97eb0f1d3f03ae590c9fc7,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 35,000 - 50,000",JobLeads
Data Insights Analyst: Unlock Patterns & Impact,"The Education Group London, Ltd.",City Of London,14 days+,https://www.jobleads.com/gb/job/data-insights-analyst-unlock-patterns-impact--city-of-london--e2cf87e49362cae3546a5c1590f19e477,N/A,N/A,"Work Setting: On-site | Salary: GBP 32,000 - 62,000",JobLeads
Data Analyst: Power BI Dashboards & Data Quality (Flexible),Allscreens Nationwide Ltd,Gainsborough CP,8 days ago,https://www.jobleads.com/gb/job/data-analyst-power-bi-dashboards-data-quality-flexible--gainsborough-cp--ee93d6eac627d8229581324fbda68e9c1,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 35,000 - 45,000",JobLeads
Data Insight Analyst: Turn Data Into Decisions,Global One,Greater London,14 days+,https://www.jobleads.com/gb/job/data-insight-analyst-turn-data-into-decisions--greater-london--e0e571487f84a737ee239b7d59914a7cc,N/A,N/A,"Work Setting: On-site | Salary: GBP 35,000 - 50,000",JobLeads
Data Analyst: Insight‑Driven BI & Analytics,Jacobs,Greater London,14 hours ago,https://www.jobleads.com/gb/job/data-analyst-insight-driven-bi-analytics--greater-london--edd9c0b789d17fe09bae150d7ca8e2b29,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 40,000 - 64,000",JobLeads
"Data Analyst - Hybrid, Advanced Analytics Impact",Datatech Analytics,Greater London,10 days ago,https://www.jobleads.com/gb/job/data-analyst-hybrid-advanced-analytics-impact--greater-london--e18728fd59ede8a20f251c65bdedf0ee0,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 40,000 - 60,000",JobLeads
Senior Data Analyst,AWTG Ltd.,West Midlands,14 days+,https://www.jobleads.com/gb/job/senior-data-analyst--west-midlands--e9cc1a5da4578e633172234adaaf3e6aa,N/A,N/A,"Work Setting: On-site | Salary: GBP 40,000 - 60,000",JobLeads
Senior Data Analyst: Drive Data Strategy & Insights,Made Tech,England,14 days+,https://www.jobleads.com/gb/job/senior-data-analyst--england--e6a1c453d7ce0e8b059b62a024074fad8,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 50,000 - 65,000",JobLeads
Junior Data Analyst: AI & Analytics Growth,Anson McCade,Greater London,14 days+,https://www.jobleads.com/gb/job/junior-data-analyst-ai-analytics-growth--greater-london--e4b7972e880e417b1df17f0cbfb555545,N/A,N/A,"Work Setting: On-site | Salary: GBP 25,000 - 35,000",JobLeads
Data Analyst – SQL Server & SSIS for Regulatory Insights,Jas Gujral,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst-sql-server-ssis-for-regulatory-insights--greater-london--e850d37a27568f28e372ee4f711f1d53c,N/A,N/A,"Work Setting: On-site | Salary: GBP 40,000 - 45,000",JobLeads
DATA ANALYST,Moore Green Recruitment LTD,Birmingham,14 days+,https://www.jobleads.com/gb/job/data-analyst--birmingham--e67c8931a44221d7d78c567bd218646a4,N/A,N/A,"Work Setting: On-site | Salary: GBP 35,000 - 37,000",JobLeads
Senior Data Analyst — Insight Leader & Dashboard Champion,AWTG Ltd.,West Midlands,14 days+,https://www.jobleads.com/gb/job/senior-data-analyst-insight-leader-dashboard-champion--west-midlands--ea3475db179930b8245db9182d12e32b4,N/A,N/A,"Work Setting: On-site | Salary: GBP 40,000 - 60,000",JobLeads
Data Analyst: Insightful Analytics & Tableau Visualizations,Global,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst-insightful-analytics-tableau-visualizations--greater-london--ec1e97cdbf650e9285be7a18e9a2bee0c,N/A,N/A,"Work Setting: On-site | Salary: GBP 45,000 - 65,000",JobLeads
Data Analyst 6 Month FTC,Blue Legal,Greater London,11 days ago,https://www.jobleads.com/gb/job/data-analyst-6-month-ftc--greater-london--e77c1ab8c436be6b908100fb1cf1a5c5a,N/A,N/A,"Work Setting: On-site | Salary: GBP 35,000 - 55,000",JobLeads
"Data Analyst: BI Dashboards, Automation & Insights",Pertemps Plymouth Commercial,Devon and Torbay,5 days ago,https://www.jobleads.com/gb/job/data-analyst-bi-dashboards-automation-insights--devon-and-torbay--e825fc6f80e052ddcf69d4bbbe37cc438,N/A,N/A,"Work Setting: On-site | Salary: GBP 32,000 - 40,000",JobLeads
Data Analyst III: BI Dashboards & Governance,Fanatics,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst-iii-bi-dashboards-governance--greater-london--e63e586ef3cf977a53578653dde487311,N/A,N/A,"Work Setting: On-site | Salary: GBP 76,000 - 96,000",JobLeads
Data Analyst,AWTG Ltd.,West Midlands,14 days+,https://www.jobleads.com/gb/job/data-analyst--west-midlands--ecd005675ed5e49a20e0f05ffa0680be0,N/A,N/A,"Work Setting: On-site | Salary: GBP 42,000 - 64,000",JobLeads
Senior Data Analyst - Data Strategy & Visualization Lead,Made Tech Limited,Greater London,14 days+,https://www.jobleads.com/gb/job/senior-data-analyst-data-strategy-visualization-lead--greater-london--e42baa1d692f58d23d22240e30bb80718,N/A,N/A,"Work Setting: On-site | Salary: GBP 60,000 - 80,000",JobLeads
Data Analyst,PULL UP LTD,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst--greater-london--e42135e6c4a1fc1f23bff463e0933d830,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 40,000 - 60,000",JobLeads
Data Analyst: BAU Insights & Mentorship (Hybrid),hireful,Birmingham,11 days ago,https://www.jobleads.com/gb/job/data-analyst-bau-insights-mentorship-hybrid--birmingham--e9007d428fe61b7a649a679148551d321,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 28,000 - 45,000",JobLeads
Data Analyst & Tableau Visualisation Expert,Digital Data Foundation,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst-tableau-visualisation-expert--greater-london--eb7ce5adf732e1b30dce48f961969f545,N/A,N/A,"Work Setting: On-site | Salary: GBP 45,000 - 65,000",JobLeads
Data Analyst,Hypercreate Ltd,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst--greater-london--ebfc2d8d47ebe5c5c2baff836543e6c3f,N/A,N/A,"Work Setting: On-site | Salary: GBP 42,000 - 64,000",JobLeads
Senior Data Analyst – Build Impactful Dashboards & AI,KDR Talent Solutions,Greater London,14 days+,https://www.jobleads.com/gb/job/senior-data-analyst--greater-london--e03f62e662dd06218cf96c8a8a8f31a60,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 50,000 - 70,000",JobLeads
Data Analyst,Global,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst--greater-london--e8f01c7dbdd6bd8e530772ac55568f0a6,N/A,N/A,"Work Setting: On-site | Salary: GBP 45,000 - 65,000",JobLeads
Data Analyst,SDG Group UK,Milton Keynes,14 days+,https://www.jobleads.com/gb/job/data-analyst--milton-keynes--e3b40af0b624b9badcf48cb79daa33b70,N/A,N/A,"Work Setting: On-site | Salary: GBP 29,000 - 42,000",JobLeads
Data Analyst: Drive Patient Outcomes with Insight (Hybrid),MANUAL,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst-drive-patient-outcomes-with-insight-hybrid--greater-london--e49a8ce066350604f553bdb3dbc72920e,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 45,000 - 65,000",JobLeads
Data Analyst: Actionable Insights for Risk & Growth,Specialist Risk Group,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst-actionable-insights-for-risk-growth--greater-london--ec70fbe023bd00d16f43e15198997895e,N/A,N/A,"Work Setting: On-site | Salary: GBP 42,000 - 56,000",JobLeads
Data Analyst – 11803HS,Proactive.IT Appointments Limited,West of England,5 days ago,https://www.jobleads.com/gb/job/data-analyst-11803hs--west-of-england--eabe0261afe569c693ada842a1b00ce4c,N/A,N/A,"Work Setting: On-site | Salary: GBP 74,000 - 88,000",JobLeads
Data Analyst – Marketing & CRM Insights (BigQuery),Harnham,England,14 days+,https://www.jobleads.com/gb/job/data-analyst-marketing-crm-insights-bigquery--england--ea1fce1c1de96e5a81e73644a60dd5583,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 35,000 - 50,000",JobLeads
Data Analyst – 11788AW,Proactive.IT Appointments Limited,Bristol,14 days+,https://www.jobleads.com/gb/job/data-analyst-11788aw--bristol--ea28a147c55b88c55284d61cb695a599c,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 35,000 - 43,000",JobLeads
Data Analyst - Python,Arsenault,Glasgow,14 days+,https://www.jobleads.com/gb/job/data-analyst-python--glasgow--edd04ab41fd29aa70bd86688155207861,N/A,N/A,"Work Setting: On-site | Salary: GBP 40,000 - 55,000",JobLeads
Data Analyst: Power BI Insights & Dashboards (Hybrid),RICS,Birmingham,14 days+,https://www.jobleads.com/gb/job/data-analyst-power-bi-insights-dashboards-hybrid--birmingham--eaca082a23cb79f83277633d97da4441b,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 30,000 - 45,000",JobLeads
Data Analyst: Build Dashboards & Drive Insights (Hybrid),Octopus Legacy,Greater London,11 days ago,https://www.jobleads.com/gb/job/data-analyst-build-dashboards-drive-insights-hybrid--greater-london--e40c75274e7d616424a295aaa23a77f90,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 42,000 - 60,000",JobLeads
Data Analyst,RedRock Resourcing,West of England,14 hours ago,https://www.jobleads.com/gb/job/data-analyst--west-of-england--e03f0577f466c3849a74c5cc4c438e065,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 59,000 - 72,000",JobLeads
Hybrid Data Analyst — BI & Visualization Expert,Sportradar,Greater London,9 days ago,https://www.jobleads.com/gb/job/hybrid-data-analyst-bi-visualization-expert--greater-london--ef1dff6738e36516c3402bd5e18b2bce4,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 55,000 - 75,000",JobLeads
"Data Analyst, Commercial Analytics – Insight Driver",FDJ UNITED,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst-commercial-analytics-insight-driver--greater-london--e835c9c8463cc721c43405369bf430de6,N/A,N/A,"Work Setting: On-site | Salary: GBP 42,000 - 64,000",JobLeads
Data Analyst,Hollybank Trustees Ltd,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst--greater-london--e6cef18e7539573001c815714447cc25b,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 35,000 - 50,000",JobLeads
"Data Analyst — SQL, Dashboards & Insights (Hybrid)",Stott and May,Greater London,14 days+,https://www.jobleads.com/gb/job/data-analyst-sql-dashboards-insights-hybrid--greater-london--e29b6aa9983571aa9452997f9fa2d669c,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 42,000 - 62,000",JobLeads
Data Products Analyst — Analytics & Dashboards (Remote),Platform Housing Group,Worcester,4 days ago,https://www.jobleads.com/gb/job/data-products-analyst-analytics-dashboards-remote--worcester--ee6dddf24cc1277770cd8171e5b635b09,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 42,000 - 65,000",JobLeads
Data Analyst: Insights & Dashboards for Education,onlyFE,Plymouth,32 hours ago,https://www.jobleads.com/gb/job/data-analyst-insights-dashboards-for-education--plymouth--edc10c3bd6b61877bb603f5ccaec04c04,N/A,N/A,"Work Setting: On-site | Salary: GBP 32,000 - 40,000",JobLeads
Data & Product Analyst | AI Tools & Data Quality,Stotles,England,14 days+,https://www.jobleads.com/gb/job/data-product-analyst-ai-tools-data-quality--england--ed7d4d6922d571f7bb3f0a8c40bb1c707,N/A,N/A,"Work Setting: On-site | Salary: GBP 30,000 - 45,000",JobLeads
Data Insights Analyst: Power BI & Dashboards,Corehr,Oxford,3 days ago,https://www.jobleads.com/gb/job/data-insights-analyst-power-bi-dashboards--oxford--e9c40d0e29610f61056ba529dd5c4c70f,N/A,N/A,"Work Setting: On-site | Salary: GBP 45,000 - 65,000",JobLeads
"Data Analyst: Insights, Dashboards & Automation",Pertemps Plymouth,Devon and Torbay,8 days ago,https://www.jobleads.com/gb/job/data-analyst-insights-dashboards-automation--devon-and-torbay--e2dd3e6c4768c9e08f0030c606fcb9965,N/A,N/A,"Work Setting: On-site | Salary: GBP 32,000 - 40,000",JobLeads
Data Analyst,Computappoint,England,14 days+,https://www.jobleads.com/gb/job/data-analyst--england--e743a00c1eacc19e295c854d512d0ef2e,N/A,N/A,"Work Setting: Hybrid | Salary: GBP 55,000 - 65,000",JobLeads
"Data Analyst: Power BI, SQL & Insights Lead",Consortia Group,Bristol,14 days+,https://www.jobleads.com/gb/job/data-analyst-power-bi-sql-insights-lead--bristol--e948831beba087e72754d9cbdfe6b1fa9,N/A,N/A,"Work Setting: On-site | Salary: GBP 30,000 - 45,000",JobLeads
Data Analyst,Lorien,England,14 days+,https://www.jobleads.com/gb/job/data-analyst--england--e1e2dd1823cbe228756db91dce0f22a3e,N/A,N/A,"Work Setting: On-site | Salary: GBP 28,000",JobLeads
